HashOwner,HashFunction,AverageAllocatedMb,AverageDuration,Timestamp
dca6b75d51b494146b50f93b0f1a863ce99164942695e8309c5d64b47709064e,b544355bf572af6ccce3ba611f8fc69980969e92935abc05b23c7d4e944c287c,195,67890,34563
28ad228ec27be626daaa3f42b60c719816cbe640ef32d89c5a61e3d72c7990b0,fd0f071b56fe67f3d006ae42a55a73e7f47365e2d4262349f2dd993e45ad83d5,124,269,34588
33ae6f18f6169bd6be5105372a5827009a784147dd02815a50091d7f77217eb5,d76824aaf747fa404d640dbc78c1a2ae85405904c95eac783c9c0108b49b292c,203,33,34688
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,34708
1e82fe99a8f5334179df931033e5d91fb38bbb5cc0553516e5264b7a3d3cd94f,e1ba7f26822a9003c3afcee23f800915dff9877d1888c7a5f46fc8c0dc2ebb78,476,545,34721
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,34857
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,9f7c42b1b5e58255e47691a7b28b08272a9e6a7db596871d300d5ed6a0363e35,242,32,35003
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,35035
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,9f7c42b1b5e58255e47691a7b28b08272a9e6a7db596871d300d5ed6a0363e35,242,32,35152
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,35184
6dd976c087ace71128e851b143eefb2608d27f7240f6c69b2c04e2c06a82d5c7,711b0aab9f246bb310c8d45af460620555a3c0fb469dbb2783c47533cfdb8df4,423,208,35266
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,35330
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,35474
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,35479
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,35625
28ad228ec27be626daaa3f42b60c719816cbe640ef32d89c5a61e3d72c7990b0,fd0f071b56fe67f3d006ae42a55a73e7f47365e2d4262349f2dd993e45ad83d5,124,269,35769
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,35774
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,35920
5814dddfef545eed845d9fd96a574e5e365e9626d68ef798d82eeaf00126416f,3ff838cc87279ead5a08761dcf1d2a53e9845955e18fcf418e085ad0b6eb1073,175,180,35958
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,9f7c42b1b5e58255e47691a7b28b08272a9e6a7db596871d300d5ed6a0363e35,242,32,36038
7e659a5884d03424815f3025c42dca40d06de97619771152e629353484a6e308,12c1683495eee1b714c9b0a145630b2e10ef92ec97be67cb46bf6ba23b83cd78,194,171,36069
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,36070
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,36138
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,36215
5254c5a441b4b8fef203ad0bfb0d4645156bf1a552230a2402807603655df9fc,b418f5f2f285b6f1cb3615f18657cfb15d16441bc865559889386e245aaf6268,188,440,36240
f96d34ee137a836cbf00aaa3894038ef92bc7271c6823ea3732355a370aaa77f,cba2d4a3cb55d92a97a2c0cfccc3307d2bda86db7d79feac9070426284532bee,153,857,36365
a9f1dbfb8df294453a774d695b33382e1eda59ed9ec9418e3344cfcab94be134,5e2b0484758d0c4301508805a481c42b57847ee66d5833258d951fc5bb437c1e,127,7,36433
bd589978ac9a1928f37ddaf8269ea779e478277de1b2d3498d7f688906aa0757,0e37f7b1c5b493a55b04cc911d0a6837fa85d93ef8183f40bc63cff6063c17a1,233,190,36440
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,36510
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,9f7c42b1b5e58255e47691a7b28b08272a9e6a7db596871d300d5ed6a0363e35,242,32,36586
1e82fe99a8f5334179df931033e5d91fb38bbb5cc0553516e5264b7a3d3cd94f,6c37a2d541025befc579c81f5e04c25376e25c14d2a0f2f88d4cbcf5977f4613,476,219,36618
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,36630
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,36680
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,47658c9cff05caaffd85722b6f81dd163f680f03d4026474a098f966e2f528b3,209,295,36805
5254c5a441b4b8fef203ad0bfb0d4645156bf1a552230a2402807603655df9fc,327cc8c827a4356b48ddb2e1156875ddf07a11f6cd4dfa59fa59413fdc353eaf,143,306,36837
87e09914f5b7bf152da3383ee2f7cc0f52f69b7c1445d4c584f13a4d347dbfbb,4456b981d48aae1e52ca3615ff8328f0ae2b7786978b8385af9e3286b68b09d4,135,6,36925
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,36931
28ad228ec27be626daaa3f42b60c719816cbe640ef32d89c5a61e3d72c7990b0,fd0f071b56fe67f3d006ae42a55a73e7f47365e2d4262349f2dd993e45ad83d5,124,269,36975
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,37100
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,37143
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,37222
818b820b4e18c1b60c44f63cff49baf1f4de3fe6f1d552fc41532e2cc36fce16,b1224a9c879b3aa7eb83c46a1f09fd8d300904b14e353d629f1e6a455034bb13,130,63,37226
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,9f7c42b1b5e58255e47691a7b28b08272a9e6a7db596871d300d5ed6a0363e35,242,32,37244
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,47658c9cff05caaffd85722b6f81dd163f680f03d4026474a098f966e2f528b3,209,295,37276
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,37289
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,37395
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,37438
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,37517
d5bc93af75f5b7943a811501d07b10025e0533ae14a9bce20fdf05713fd3d931,ffc6f00887fdc663c49ddf7e31cbc3c7b75661a7a5e8ff4546a94762be022238,115,147,37571
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,37584
f015557a3e7fee44417d61741e6239874f7f8b23604abab9faca0ff836e7eaa4,974156b31db61fe3a3010adcc688c41043137bdf58ee1595a7b245d534545e58,139,453,37690
77f7e600286d05f157b1af0a800f6a927a1c27a361c1263ff8d57ee87e0ab36a,8b492f4d307e34921e662e08b071ed15bee2ad67bcd4d302e70a425edcf767ac,124,14,37718
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,37732
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,37733
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,37812
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,37879
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,38027
84713ea194a6cecf306e765709f844598636f5905c6812a8b5485407ce1af926,f411026d2b37e8b9d63a19c7cc6e441c22a20abedfcc63b63f9dc771c347609a,140,52,38028
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,38080
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,9f7c42b1b5e58255e47691a7b28b08272a9e6a7db596871d300d5ed6a0363e35,242,32,38107
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,38139
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,38143
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,9f7c42b1b5e58255e47691a7b28b08272a9e6a7db596871d300d5ed6a0363e35,242,32,38174
49d849c758f4ae2d7ce7b13ad4e65694268498be0e5f50b86b9a2d38bde6c023,8203ff88388384a6f9ed28664e8e9484119ff340cb7dc0811a15194b3a507f0e,243,1633,38206
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,38322
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,9f7c42b1b5e58255e47691a7b28b08272a9e6a7db596871d300d5ed6a0363e35,242,32,38375
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,38407
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,38434
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,38438
67273e89acc518f0a9cb5209c376641eb054477a3c73099943cd96e95f448c13,eb1992bf7adca3447c6a08a14ac1b4848d20e276f68b2445c11d590776ec1c30,104,150,38617
d2ca8b6cda60100a80f8d78053c4d64d89a765d789d057b28f43dede1609afb7,9462b505cc54dbb55307a77bda98306d373636421bb1d661502440200d684eb1,176,1741,38702
956505662fff6dd088d05b5ee9bb09c81b8e86b2cfd5b78efdb3b8e9ec6bbf72,cc4192cc53629ddb351cd9723791a75ff45740a79d5c498893a4ad1a545e1e61,136,62,38729
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,38733
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,38767
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,38791
017ae1cc0dfd30ca88624150f3a983008e9baa24355fefeb18e4ab1ea2c98747,5b8e23e06189fe99e70c84c6b4516b7e5d08ac87a4ecd17f6e2d7bdaa62dab3d,104,884,39028
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,39062
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,39086
4cb8f9a0778ea6d613a7c8bd00ed01906e7511953a2ede718b5cd35b73655c67,7e1f3a84ee97fbcd9ddc378cac39e140048e1f21e288d51c71994f8f15487da6,145,258,39357
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,39381
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,39432
05adaa46797bfe5f970486cea2a55eda78fd8c4fbf1021b9956cf2a34af24dd2,08f7ff6d9380a3c0442130789c39c3006b6648ba613a3cc9f34de200ae2ee057,132,8,39615
c3d8abdce5a2d6cc74e33081a4105ffb31d36f5c224f0aa6f7d27c9f578bc23d,dd833bb70b3a57caaa6b4e4560975d9ba5a77fd0151e13d1b5f30b4f6c381d5c,183,265,39623
3de215e204f746f9cb976ed2f48c163c82e14dcadd43c389d5dfc84926d1f079,5608f70ad5c4f89e83b01f37bdabd7b89f79338b34776128d68676d83cd3de15,177,30,39676
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,39706
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,39727
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,39839
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,39888
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,9f7c42b1b5e58255e47691a7b28b08272a9e6a7db596871d300d5ed6a0363e35,242,32,39912
28ad228ec27be626daaa3f42b60c719816cbe640ef32d89c5a61e3d72c7990b0,fd0f071b56fe67f3d006ae42a55a73e7f47365e2d4262349f2dd993e45ad83d5,124,269,39944
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,40001
7e659a5884d03424815f3025c42dca40d06de97619771152e629353484a6e308,12c1683495eee1b714c9b0a145630b2e10ef92ec97be67cb46bf6ba23b83cd78,194,171,40022
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,40134
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,40183
c3d8abdce5a2d6cc74e33081a4105ffb31d36f5c224f0aa6f7d27c9f578bc23d,dd833bb70b3a57caaa6b4e4560975d9ba5a77fd0151e13d1b5f30b4f6c381d5c,183,265,40193
996e17571e5abd9b353391a9de824a349cf4a02a5c65b0e2e956b744f783f0d5,b567e4c205d121929ae65733c9ec55d70c993bc6a96a5d0a50988c3e9a180154,187,117,40213
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,40296
f96d34ee137a836cbf00aaa3894038ef92bc7271c6823ea3732355a370aaa77f,cba2d4a3cb55d92a97a2c0cfccc3307d2bda86db7d79feac9070426284532bee,153,857,40330
dca6b75d51b494146b50f93b0f1a863ce99164942695e8309c5d64b47709064e,b544355bf572af6ccce3ba611f8fc69980969e92935abc05b23c7d4e944c287c,195,67890,40429
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,40443
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,40458
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,40478
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,40591
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,40738
c3d8abdce5a2d6cc74e33081a4105ffb31d36f5c224f0aa6f7d27c9f578bc23d,dd833bb70b3a57caaa6b4e4560975d9ba5a77fd0151e13d1b5f30b4f6c381d5c,183,265,40753
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,40773
818b820b4e18c1b60c44f63cff49baf1f4de3fe6f1d552fc41532e2cc36fce16,b1224a9c879b3aa7eb83c46a1f09fd8d300904b14e353d629f1e6a455034bb13,130,63,40886
c69384a4736eb11974ee200db905480ca131bb577b1f4780bf99fd41e2dd59b0,21376ee54879ca7ae097fbf0de430dea6cea36b684f39b578d62c0718b28e407,203,766,40949
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,41018
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,41033
818b820b4e18c1b60c44f63cff49baf1f4de3fe6f1d552fc41532e2cc36fce16,b1224a9c879b3aa7eb83c46a1f09fd8d300904b14e353d629f1e6a455034bb13,130,63,41068
7e659a5884d03424815f3025c42dca40d06de97619771152e629353484a6e308,12c1683495eee1b714c9b0a145630b2e10ef92ec97be67cb46bf6ba23b83cd78,194,171,41131
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,6b66e0445267c0f2ac598e4541a9cdd945c630017a785aac2722cb130b916995,232,33,41187
4e7b4a3593d87db480f87c2472fb40b9372769b8be3c8376b5b10a6aec442642,63be1a952a8e5b06858ac640b8ffda3fbc1744694c531472ac5e67e40979339a,246,475,41220
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,41302
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,41313
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,41328
87e09914f5b7bf152da3383ee2f7cc0f52f69b7c1445d4c584f13a4d347dbfbb,4456b981d48aae1e52ca3615ff8328f0ae2b7786978b8385af9e3286b68b09d4,135,6,41597
3b62f5a19ac6cf6af106cea5b9c3d58a1652a491b2776e46d634f4327b3322cc,15fe279870a8a3041c460cc3bbc1660172d59bf528a23627460a963b291b6aa8,122,3,41603
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,9f7c42b1b5e58255e47691a7b28b08272a9e6a7db596871d300d5ed6a0363e35,242,32,41606
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,41608
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,9f7c42b1b5e58255e47691a7b28b08272a9e6a7db596871d300d5ed6a0363e35,242,32,41623
86fedd55620de731bf3d5cbb32bb565c5b70df4749b1b6e523b2474be6f39ea5,439be5cdb9b6627228a37bc8c401d5ce92b85d73430bfa3ab80f4c68dc108151,195,57731,41638
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,41655
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,a12d7ca0af06ae5a59eb1a04dd7d87491ed56a261d786f690c215afbfc158338,232,12,41695
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,41707
3de215e204f746f9cb976ed2f48c163c82e14dcadd43c389d5dfc84926d1f079,220f888bc0ebd03b27e0ec5d50a7352fb0828b6e23b5d1756c824d54f8bde48c,177,55,41715
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,a12d7ca0af06ae5a59eb1a04dd7d87491ed56a261d786f690c215afbfc158338,232,12,41770
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,41782
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,41903
a9f1dbfb8df294453a774d695b33382e1eda59ed9ec9418e3344cfcab94be134,5e2b0484758d0c4301508805a481c42b57847ee66d5833258d951fc5bb437c1e,127,7,41950
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,41957
05adaa46797bfe5f970486cea2a55eda78fd8c4fbf1021b9956cf2a34af24dd2,08f7ff6d9380a3c0442130789c39c3006b6648ba613a3cc9f34de200ae2ee057,132,8,42002
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,42010
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,42077
769dc60cf9d8b93bd2c41d29db1bf96b75bc4338a45489207d1ff910dd141c6d,09e0c2ea228d21e2dde14640e5945aa14f0dbdcda748cc1e5babb9e968de8ea7,233,85,42198
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,42252
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,42283
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,42305
456895650967b9313a36e91bd9034a2dd584e5a657a48f53ad87eae6c7899206,f1e2066e9cbbe0d4c4c1c987bb989fc8154a4959a1acde670fb56db6adb5aff4,215,117,42372
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,9f7c42b1b5e58255e47691a7b28b08272a9e6a7db596871d300d5ed6a0363e35,242,32,42489
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,9f7c42b1b5e58255e47691a7b28b08272a9e6a7db596871d300d5ed6a0363e35,242,32,42521
1e82fe99a8f5334179df931033e5d91fb38bbb5cc0553516e5264b7a3d3cd94f,70e116d5e61c1199d88a356b9fe5a1a71b6cd0da19aba0ce7fcac25b499dc54e,476,64,42547
98f3fe1d01789fc2d8ab1dc9cd9a31d51fcbf1936e36a47526280c95ec0cd944,6c871093253858350d730f80cfbc5109aa2529d9cda37341989ea8854485663e,150,30,42553
ec5961006fd61869701bc08c740cb9ad9cb26d6cd378adef7b92f8c85fad605a,7de51908df838d39508204ded36cebe3e9d6cf3bb43e37b684a6d18005d5983b,270,480,42578
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,9f7c42b1b5e58255e47691a7b28b08272a9e6a7db596871d300d5ed6a0363e35,242,32,42583
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,42600
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,42611
b8647aa352f4266a6808174182a37ef3d25e610dd259afa321fdde373f2bec60,bd33ce4bbd8f9ee2f2635a94bc3b0ec5a17739e4ad551851cc44b90cecf2eada,249,43,42615
104f438d72947b49216b97034e44c8f80e90b58c41c08afdad10f25a6eb1af7d,5315be05fc3b21a3f483ed0759bce825764dcf8a762623a1d94ff63f9d9ce4cc,209,295,42658
